,first_party,pageref,third_party,http_method,startedDateTime,leak_method,encoding,plain_pii,raw_pii,where,key,value,mimeType,text,index
97,airbnb.com,,,,,,,,,,,,,,
98,airbnb.com,,tr.snapchat.com,GET,2023-02-26T04:21:50.887Z,get,sha256,rogernadal322@gmail.com,,value,u_hem,eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039,,,0
99,airbnb.com,,tr.snapchat.com,GET,2023-02-26T04:21:50.887Z,header,sha256,rogernadal322@gmail.com,,value,:path,/p?pid=aafaa522-5bd4-40ec-95ef-948d87eff12b&ev=PAGE_VIEW&v=2.3&rand=2054773719&pl=https://www.airbnb.com&u_hem=eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039&gtmcb=1908975842,,,111
100,airbnb.com,,ct.pinterest.com,GET,2023-02-26T04:21:50.888Z,get,sha256,rogernadal322@gmail.com,,value,pd[em],eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039,,,0
101,airbnb.com,,ct.pinterest.com,GET,2023-02-26T04:21:50.888Z,header,sha256,rogernadal322@gmail.com,,value,:path,/v3/?tid=2614425740829&event=PageVisit&ed[product_category]=ENTER+DATA+VALUE&ed[product_price]=ENTER+DATA+VALUE&pd[em]=eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039&noscript=1&gtmcb=157500705,,,119
102,airbnb.com,,www.facebook.com,GET,2023-02-26T04:21:51.161Z,get,sha256,roger,,value,ud[fn],4387134784cf3aa4245b7fcf4ac045d0a449524e98ba5dab4955ff4631e89df9,,,0
103,airbnb.com,,www.facebook.com,GET,2023-02-26T04:21:51.161Z,get,sha256,nadal,,value,ud[ln],d25f53f62e6bbd6d63180b1048c19ec336fe6649ecdf5d18a31c2149d450a161,,,0
104,airbnb.com,,www.facebook.com,GET,2023-02-26T04:21:51.161Z,get,sha256,rogernadal322@gmail.com,,value,ud[em],eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039,,,0
105,airbnb.com,,www.facebook.com,GET,2023-02-26T04:21:51.161Z,header,sha256,roger,,value,:path,/tr?id=674478425975295&ev=ViewPDPWithDates&ud[em]=eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039&ud[ph]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[fn]=4387134784cf3aa4245b7fcf4ac045d0a449524e98ba5dab4955ff4631e89df9&ud[ln]=d25f53f62e6bbd6d63180b1048c19ec336fe6649ecdf5d18a31c2149d450a161&ud[ge]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[db]=35f44d500262ed38ab0f280703b5838a79262004a9e0bf81cdb23c5588f5d819&ud[external_id]=1677385096_ZDVkN2NhNWExZWFi&cd[has_account]=true&cd[is_host]=false&cd[audience_type]=visitor&cd[checkin_date]=undefined&cd[checkout_date]=undefined&cd[city]=Coloma&cd[region]=MI&cd[country]=US&cd[num_adults]=1&cd[num_children]=0&cd[num_infants]=0&dpo=LDU&dpoco=0&dpost=0&noscript=1&gtmcb=894183451,,,194
106,airbnb.com,,www.facebook.com,GET,2023-02-26T04:21:51.161Z,header,sha256,nadal,,value,:path,/tr?id=674478425975295&ev=ViewPDPWithDates&ud[em]=eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039&ud[ph]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[fn]=4387134784cf3aa4245b7fcf4ac045d0a449524e98ba5dab4955ff4631e89df9&ud[ln]=d25f53f62e6bbd6d63180b1048c19ec336fe6649ecdf5d18a31c2149d450a161&ud[ge]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[db]=35f44d500262ed38ab0f280703b5838a79262004a9e0bf81cdb23c5588f5d819&ud[external_id]=1677385096_ZDVkN2NhNWExZWFi&cd[has_account]=true&cd[is_host]=false&cd[audience_type]=visitor&cd[checkin_date]=undefined&cd[checkout_date]=undefined&cd[city]=Coloma&cd[region]=MI&cd[country]=US&cd[num_adults]=1&cd[num_children]=0&cd[num_infants]=0&dpo=LDU&dpoco=0&dpost=0&noscript=1&gtmcb=894183451,,,266
107,airbnb.com,,www.facebook.com,GET,2023-02-26T04:21:51.161Z,header,sha256,rogernadal322@gmail.com,,value,:path,/tr?id=674478425975295&ev=ViewPDPWithDates&ud[em]=eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039&ud[ph]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[fn]=4387134784cf3aa4245b7fcf4ac045d0a449524e98ba5dab4955ff4631e89df9&ud[ln]=d25f53f62e6bbd6d63180b1048c19ec336fe6649ecdf5d18a31c2149d450a161&ud[ge]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[db]=35f44d500262ed38ab0f280703b5838a79262004a9e0bf81cdb23c5588f5d819&ud[external_id]=1677385096_ZDVkN2NhNWExZWFi&cd[has_account]=true&cd[is_host]=false&cd[audience_type]=visitor&cd[checkin_date]=undefined&cd[checkout_date]=undefined&cd[city]=Coloma&cd[region]=MI&cd[country]=US&cd[num_adults]=1&cd[num_children]=0&cd[num_infants]=0&dpo=LDU&dpoco=0&dpost=0&noscript=1&gtmcb=894183451,,,50
108,airbnb.com,,www.facebook.com,GET,2023-02-26T04:21:51.886Z,get,sha256,roger,,value,ud[fn],4387134784cf3aa4245b7fcf4ac045d0a449524e98ba5dab4955ff4631e89df9,,,0
109,airbnb.com,,www.facebook.com,GET,2023-02-26T04:21:51.886Z,get,sha256,nadal,,value,ud[ln],d25f53f62e6bbd6d63180b1048c19ec336fe6649ecdf5d18a31c2149d450a161,,,0
110,airbnb.com,,www.facebook.com,GET,2023-02-26T04:21:51.886Z,get,sha256,rogernadal322@gmail.com,,value,ud[em],eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039,,,0
111,airbnb.com,,www.facebook.com,GET,2023-02-26T04:21:51.886Z,header,sha256,roger,,value,:path,/tr/?id=674478425975295&ev=PageView&dl=https://www.airbnb.com/rooms/36916577?adults=1&category_tag=Tag:5348&children=0&infants=0&pets=0&search_mode=flex_destinations_search&check_in=2023-03-07&check_out=2023-03-12&federated_search_id=351fccb1-3576-45ff-877a-7b1357720f7e&source_impression_id=p3_1677385310_PSB9rfGqWeSpM/Gl&rl=&if=false&ts=1677385311649&cd[audience_type]=visitor&cd[has_account]=true&cd[is_host]=false&sw=1536&sh=864&ud[ct]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[cn]=79adb2a2fce5c6ba215fe5f27f532d4e7edbac4b6a5e09e1ef3a08084a904621&ud[db]=35f44d500262ed38ab0f280703b5838a79262004a9e0bf81cdb23c5588f5d819&ud[em]=eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039&ud[fn]=4387134784cf3aa4245b7fcf4ac045d0a449524e98ba5dab4955ff4631e89df9&ud[ge]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[ln]=d25f53f62e6bbd6d63180b1048c19ec336fe6649ecdf5d18a31c2149d450a161&ud[ph]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[st]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[external_id]=4d34d8f4ecdb843cbe17c6ba1b122a76101a0b12e609dbac141051ade509a814&v=2.9.97&r=stable&a=tmSimo-GTM-WebTemplate&ec=0&o=29&cs_est=true&it=1677385311196&coo=false&dpo=LDU&dpoco=0&dpost=0&eid=87479fb8-dcf5-4a19-843b-409590d94bb3&tm=1&rqm=GET,,,728
112,airbnb.com,,www.facebook.com,GET,2023-02-26T04:21:51.886Z,header,sha256,nadal,,value,:path,/tr/?id=674478425975295&ev=PageView&dl=https://www.airbnb.com/rooms/36916577?adults=1&category_tag=Tag:5348&children=0&infants=0&pets=0&search_mode=flex_destinations_search&check_in=2023-03-07&check_out=2023-03-12&federated_search_id=351fccb1-3576-45ff-877a-7b1357720f7e&source_impression_id=p3_1677385310_PSB9rfGqWeSpM/Gl&rl=&if=false&ts=1677385311649&cd[audience_type]=visitor&cd[has_account]=true&cd[is_host]=false&sw=1536&sh=864&ud[ct]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[cn]=79adb2a2fce5c6ba215fe5f27f532d4e7edbac4b6a5e09e1ef3a08084a904621&ud[db]=35f44d500262ed38ab0f280703b5838a79262004a9e0bf81cdb23c5588f5d819&ud[em]=eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039&ud[fn]=4387134784cf3aa4245b7fcf4ac045d0a449524e98ba5dab4955ff4631e89df9&ud[ge]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[ln]=d25f53f62e6bbd6d63180b1048c19ec336fe6649ecdf5d18a31c2149d450a161&ud[ph]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[st]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[external_id]=4d34d8f4ecdb843cbe17c6ba1b122a76101a0b12e609dbac141051ade509a814&v=2.9.97&r=stable&a=tmSimo-GTM-WebTemplate&ec=0&o=29&cs_est=true&it=1677385311196&coo=false&dpo=LDU&dpoco=0&dpost=0&eid=87479fb8-dcf5-4a19-843b-409590d94bb3&tm=1&rqm=GET,,,872
113,airbnb.com,,www.facebook.com,GET,2023-02-26T04:21:51.886Z,header,sha256,rogernadal322@gmail.com,,value,:path,/tr/?id=674478425975295&ev=PageView&dl=https://www.airbnb.com/rooms/36916577?adults=1&category_tag=Tag:5348&children=0&infants=0&pets=0&search_mode=flex_destinations_search&check_in=2023-03-07&check_out=2023-03-12&federated_search_id=351fccb1-3576-45ff-877a-7b1357720f7e&source_impression_id=p3_1677385310_PSB9rfGqWeSpM/Gl&rl=&if=false&ts=1677385311649&cd[audience_type]=visitor&cd[has_account]=true&cd[is_host]=false&sw=1536&sh=864&ud[ct]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[cn]=79adb2a2fce5c6ba215fe5f27f532d4e7edbac4b6a5e09e1ef3a08084a904621&ud[db]=35f44d500262ed38ab0f280703b5838a79262004a9e0bf81cdb23c5588f5d819&ud[em]=eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039&ud[fn]=4387134784cf3aa4245b7fcf4ac045d0a449524e98ba5dab4955ff4631e89df9&ud[ge]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[ln]=d25f53f62e6bbd6d63180b1048c19ec336fe6649ecdf5d18a31c2149d450a161&ud[ph]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[st]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[external_id]=4d34d8f4ecdb843cbe17c6ba1b122a76101a0b12e609dbac141051ade509a814&v=2.9.97&r=stable&a=tmSimo-GTM-WebTemplate&ec=0&o=29&cs_est=true&it=1677385311196&coo=false&dpo=LDU&dpoco=0&dpost=0&eid=87479fb8-dcf5-4a19-843b-409590d94bb3&tm=1&rqm=GET,,,656
114,airbnb.com,https://www.airbnb.com/rooms/36916577?adults=1&category_tag=Tag%3A5348&children=0&infants=0&pets=0&search_mode=flex_destinations_search&check_in=2023-03-07&check_out=2023-03-12&federated_search_id=351fccb1-3576-45ff-877a-7b1357720f7e&source_impression_id=p3_1677385310_PSB9rfGqWeSpM%2FGl,www.facebook.com,GET,2023-02-26T04:22:01.560Z,get,sha256,roger,,value,ud[fn],4387134784cf3aa4245b7fcf4ac045d0a449524e98ba5dab4955ff4631e89df9,,,0
115,airbnb.com,https://www.airbnb.com/rooms/36916577?adults=1&category_tag=Tag%3A5348&children=0&infants=0&pets=0&search_mode=flex_destinations_search&check_in=2023-03-07&check_out=2023-03-12&federated_search_id=351fccb1-3576-45ff-877a-7b1357720f7e&source_impression_id=p3_1677385310_PSB9rfGqWeSpM%2FGl,www.facebook.com,GET,2023-02-26T04:22:01.560Z,get,sha256,nadal,,value,ud[ln],d25f53f62e6bbd6d63180b1048c19ec336fe6649ecdf5d18a31c2149d450a161,,,0
116,airbnb.com,https://www.airbnb.com/rooms/36916577?adults=1&category_tag=Tag%3A5348&children=0&infants=0&pets=0&search_mode=flex_destinations_search&check_in=2023-03-07&check_out=2023-03-12&federated_search_id=351fccb1-3576-45ff-877a-7b1357720f7e&source_impression_id=p3_1677385310_PSB9rfGqWeSpM%2FGl,www.facebook.com,GET,2023-02-26T04:22:01.560Z,get,sha256,rogernadal322@gmail.com,,value,ud[em],eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039,,,0
117,airbnb.com,,www.facebook.com,GET,2023-02-26T04:22:01.561Z,get,sha256,roger,,value,ud[fn],4387134784cf3aa4245b7fcf4ac045d0a449524e98ba5dab4955ff4631e89df9,,,0
118,airbnb.com,,www.facebook.com,GET,2023-02-26T04:22:01.561Z,get,sha256,nadal,,value,ud[ln],d25f53f62e6bbd6d63180b1048c19ec336fe6649ecdf5d18a31c2149d450a161,,,0
119,airbnb.com,,www.facebook.com,GET,2023-02-26T04:22:01.561Z,get,sha256,rogernadal322@gmail.com,,value,ud[em],eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039,,,0
120,airbnb.com,,www.facebook.com,GET,2023-02-26T04:22:01.561Z,header,sha256,roger,,value,:path,/tr?id=674478425975295&ev=ViewPDPWithDates&ud[em]=eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039&ud[ph]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[fn]=4387134784cf3aa4245b7fcf4ac045d0a449524e98ba5dab4955ff4631e89df9&ud[ln]=d25f53f62e6bbd6d63180b1048c19ec336fe6649ecdf5d18a31c2149d450a161&ud[ge]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[db]=35f44d500262ed38ab0f280703b5838a79262004a9e0bf81cdb23c5588f5d819&ud[external_id]=1677385096_ZDVkN2NhNWExZWFi&cd[has_account]=true&cd[is_host]=false&cd[audience_type]=visitor&cd[checkin_date]=undefined&cd[checkout_date]=undefined&cd[city]=Coloma&cd[region]=MI&cd[country]=US&cd[num_adults]=1&cd[num_children]=0&cd[num_infants]=0&dpo=LDU&dpoco=0&dpost=0&noscript=1&gtmcb=1900090731,,,194
121,airbnb.com,,www.facebook.com,GET,2023-02-26T04:22:01.561Z,header,sha256,nadal,,value,:path,/tr?id=674478425975295&ev=ViewPDPWithDates&ud[em]=eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039&ud[ph]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[fn]=4387134784cf3aa4245b7fcf4ac045d0a449524e98ba5dab4955ff4631e89df9&ud[ln]=d25f53f62e6bbd6d63180b1048c19ec336fe6649ecdf5d18a31c2149d450a161&ud[ge]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[db]=35f44d500262ed38ab0f280703b5838a79262004a9e0bf81cdb23c5588f5d819&ud[external_id]=1677385096_ZDVkN2NhNWExZWFi&cd[has_account]=true&cd[is_host]=false&cd[audience_type]=visitor&cd[checkin_date]=undefined&cd[checkout_date]=undefined&cd[city]=Coloma&cd[region]=MI&cd[country]=US&cd[num_adults]=1&cd[num_children]=0&cd[num_infants]=0&dpo=LDU&dpoco=0&dpost=0&noscript=1&gtmcb=1900090731,,,266
122,airbnb.com,,www.facebook.com,GET,2023-02-26T04:22:01.561Z,header,sha256,rogernadal322@gmail.com,,value,:path,/tr?id=674478425975295&ev=ViewPDPWithDates&ud[em]=eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039&ud[ph]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[fn]=4387134784cf3aa4245b7fcf4ac045d0a449524e98ba5dab4955ff4631e89df9&ud[ln]=d25f53f62e6bbd6d63180b1048c19ec336fe6649ecdf5d18a31c2149d450a161&ud[ge]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[db]=35f44d500262ed38ab0f280703b5838a79262004a9e0bf81cdb23c5588f5d819&ud[external_id]=1677385096_ZDVkN2NhNWExZWFi&cd[has_account]=true&cd[is_host]=false&cd[audience_type]=visitor&cd[checkin_date]=undefined&cd[checkout_date]=undefined&cd[city]=Coloma&cd[region]=MI&cd[country]=US&cd[num_adults]=1&cd[num_children]=0&cd[num_infants]=0&dpo=LDU&dpoco=0&dpost=0&noscript=1&gtmcb=1900090731,,,50
123,airbnb.com,https://www.airbnb.com/rooms/36916577?adults=1&category_tag=Tag%3A5348&children=0&infants=0&pets=0&search_mode=flex_destinations_search&check_in=2023-03-07&check_out=2023-03-12&federated_search_id=351fccb1-3576-45ff-877a-7b1357720f7e&source_impression_id=p3_1677385310_PSB9rfGqWeSpM%2FGl,tr.snapchat.com,GET,2023-02-26T04:22:01.583Z,get,sha256,rogernadal322@gmail.com,,value,u_hem,eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039,,,0
124,airbnb.com,https://www.airbnb.com/rooms/36916577?adults=1&category_tag=Tag%3A5348&children=0&infants=0&pets=0&search_mode=flex_destinations_search&check_in=2023-03-07&check_out=2023-03-12&federated_search_id=351fccb1-3576-45ff-877a-7b1357720f7e&source_impression_id=p3_1677385310_PSB9rfGqWeSpM%2FGl,ct.pinterest.com,GET,2023-02-26T04:22:01.583Z,get,sha256,rogernadal322@gmail.com,,value,pd[em],eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039,,,0
125,airbnb.com,,tr.snapchat.com,GET,2023-02-26T04:22:01.583Z,get,sha256,rogernadal322@gmail.com,,value,u_hem,eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039,,,0
126,airbnb.com,,tr.snapchat.com,GET,2023-02-26T04:22:01.583Z,header,sha256,rogernadal322@gmail.com,,value,:path,/p?pid=aafaa522-5bd4-40ec-95ef-948d87eff12b&ev=PAGE_VIEW&v=2.3&rand=1906032667&pl=https://www.airbnb.com&u_hem=eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039&gtmcb=1882883567,,,111
127,airbnb.com,,ct.pinterest.com,GET,2023-02-26T04:22:01.585Z,get,sha256,rogernadal322@gmail.com,,value,pd[em],eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039,,,0
128,airbnb.com,,ct.pinterest.com,GET,2023-02-26T04:22:01.585Z,header,sha256,rogernadal322@gmail.com,,value,:path,/v3/?tid=2614425740829&event=PageVisit&ed[product_category]=ENTER+DATA+VALUE&ed[product_price]=ENTER+DATA+VALUE&pd[em]=eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039&noscript=1&gtmcb=1565495204,,,119
129,airbnb.com,https://www.airbnb.com/rooms/36916577?adults=1&category_tag=Tag%3A5348&children=0&infants=0&pets=0&search_mode=flex_destinations_search&check_in=2023-03-07&check_out=2023-03-12&federated_search_id=351fccb1-3576-45ff-877a-7b1357720f7e&source_impression_id=p3_1677385310_PSB9rfGqWeSpM%2FGl,www.facebook.com,GET,2023-02-26T04:22:03.450Z,get,sha256,roger,,value,ud[fn],4387134784cf3aa4245b7fcf4ac045d0a449524e98ba5dab4955ff4631e89df9,,,0
130,airbnb.com,https://www.airbnb.com/rooms/36916577?adults=1&category_tag=Tag%3A5348&children=0&infants=0&pets=0&search_mode=flex_destinations_search&check_in=2023-03-07&check_out=2023-03-12&federated_search_id=351fccb1-3576-45ff-877a-7b1357720f7e&source_impression_id=p3_1677385310_PSB9rfGqWeSpM%2FGl,www.facebook.com,GET,2023-02-26T04:22:03.450Z,get,sha256,nadal,,value,ud[ln],d25f53f62e6bbd6d63180b1048c19ec336fe6649ecdf5d18a31c2149d450a161,,,0
131,airbnb.com,https://www.airbnb.com/rooms/36916577?adults=1&category_tag=Tag%3A5348&children=0&infants=0&pets=0&search_mode=flex_destinations_search&check_in=2023-03-07&check_out=2023-03-12&federated_search_id=351fccb1-3576-45ff-877a-7b1357720f7e&source_impression_id=p3_1677385310_PSB9rfGqWeSpM%2FGl,www.facebook.com,GET,2023-02-26T04:22:03.450Z,get,sha256,rogernadal322@gmail.com,,value,ud[em],eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039,,,0
132,airbnb.com,,www.facebook.com,GET,2023-02-26T04:22:03.451Z,get,sha256,roger,,value,ud[fn],4387134784cf3aa4245b7fcf4ac045d0a449524e98ba5dab4955ff4631e89df9,,,0
133,airbnb.com,,www.facebook.com,GET,2023-02-26T04:22:03.451Z,get,sha256,nadal,,value,ud[ln],d25f53f62e6bbd6d63180b1048c19ec336fe6649ecdf5d18a31c2149d450a161,,,0
134,airbnb.com,,www.facebook.com,GET,2023-02-26T04:22:03.451Z,get,sha256,rogernadal322@gmail.com,,value,ud[em],eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039,,,0
135,airbnb.com,,www.facebook.com,GET,2023-02-26T04:22:03.451Z,header,sha256,roger,,value,:path,/tr/?id=674478425975295&ev=PageView&dl=https://www.airbnb.com/rooms/36916577?adults=1&category_tag=Tag:5348&children=0&infants=0&pets=0&search_mode=flex_destinations_search&check_in=2023-03-07&check_out=2023-03-12&federated_search_id=351fccb1-3576-45ff-877a-7b1357720f7e&source_impression_id=p3_1677385310_PSB9rfGqWeSpM/Gl&rl=&if=false&ts=1677385323448&cd[audience_type]=visitor&cd[has_account]=true&cd[is_host]=false&sw=1536&sh=864&ud[ct]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[cn]=79adb2a2fce5c6ba215fe5f27f532d4e7edbac4b6a5e09e1ef3a08084a904621&ud[db]=35f44d500262ed38ab0f280703b5838a79262004a9e0bf81cdb23c5588f5d819&ud[em]=eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039&ud[fn]=4387134784cf3aa4245b7fcf4ac045d0a449524e98ba5dab4955ff4631e89df9&ud[ge]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[ln]=d25f53f62e6bbd6d63180b1048c19ec336fe6649ecdf5d18a31c2149d450a161&ud[ph]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[st]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[external_id]=4d34d8f4ecdb843cbe17c6ba1b122a76101a0b12e609dbac141051ade509a814&v=2.9.97&r=stable&a=tmSimo-GTM-WebTemplate&ec=0&o=29&cs_est=true&it=1677385321708&coo=false&dpo=LDU&dpoco=0&dpost=0&eid=87479fb8-dcf5-4a19-843b-409590d94bb3&tm=1&rqm=GET,,,728
136,airbnb.com,,www.facebook.com,GET,2023-02-26T04:22:03.451Z,header,sha256,nadal,,value,:path,/tr/?id=674478425975295&ev=PageView&dl=https://www.airbnb.com/rooms/36916577?adults=1&category_tag=Tag:5348&children=0&infants=0&pets=0&search_mode=flex_destinations_search&check_in=2023-03-07&check_out=2023-03-12&federated_search_id=351fccb1-3576-45ff-877a-7b1357720f7e&source_impression_id=p3_1677385310_PSB9rfGqWeSpM/Gl&rl=&if=false&ts=1677385323448&cd[audience_type]=visitor&cd[has_account]=true&cd[is_host]=false&sw=1536&sh=864&ud[ct]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[cn]=79adb2a2fce5c6ba215fe5f27f532d4e7edbac4b6a5e09e1ef3a08084a904621&ud[db]=35f44d500262ed38ab0f280703b5838a79262004a9e0bf81cdb23c5588f5d819&ud[em]=eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039&ud[fn]=4387134784cf3aa4245b7fcf4ac045d0a449524e98ba5dab4955ff4631e89df9&ud[ge]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[ln]=d25f53f62e6bbd6d63180b1048c19ec336fe6649ecdf5d18a31c2149d450a161&ud[ph]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[st]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[external_id]=4d34d8f4ecdb843cbe17c6ba1b122a76101a0b12e609dbac141051ade509a814&v=2.9.97&r=stable&a=tmSimo-GTM-WebTemplate&ec=0&o=29&cs_est=true&it=1677385321708&coo=false&dpo=LDU&dpoco=0&dpost=0&eid=87479fb8-dcf5-4a19-843b-409590d94bb3&tm=1&rqm=GET,,,872
137,airbnb.com,,www.facebook.com,GET,2023-02-26T04:22:03.451Z,header,sha256,rogernadal322@gmail.com,,value,:path,/tr/?id=674478425975295&ev=PageView&dl=https://www.airbnb.com/rooms/36916577?adults=1&category_tag=Tag:5348&children=0&infants=0&pets=0&search_mode=flex_destinations_search&check_in=2023-03-07&check_out=2023-03-12&federated_search_id=351fccb1-3576-45ff-877a-7b1357720f7e&source_impression_id=p3_1677385310_PSB9rfGqWeSpM/Gl&rl=&if=false&ts=1677385323448&cd[audience_type]=visitor&cd[has_account]=true&cd[is_host]=false&sw=1536&sh=864&ud[ct]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[cn]=79adb2a2fce5c6ba215fe5f27f532d4e7edbac4b6a5e09e1ef3a08084a904621&ud[db]=35f44d500262ed38ab0f280703b5838a79262004a9e0bf81cdb23c5588f5d819&ud[em]=eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039&ud[fn]=4387134784cf3aa4245b7fcf4ac045d0a449524e98ba5dab4955ff4631e89df9&ud[ge]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[ln]=d25f53f62e6bbd6d63180b1048c19ec336fe6649ecdf5d18a31c2149d450a161&ud[ph]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[st]=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855&ud[external_id]=4d34d8f4ecdb843cbe17c6ba1b122a76101a0b12e609dbac141051ade509a814&v=2.9.97&r=stable&a=tmSimo-GTM-WebTemplate&ec=0&o=29&cs_est=true&it=1677385321708&coo=false&dpo=LDU&dpoco=0&dpost=0&eid=87479fb8-dcf5-4a19-843b-409590d94bb3&tm=1&rqm=GET,,,656
138,expedia.com,,,,,,,,,,,,,,
139,expedia.com,https://www.expedia.com/,dpm.demdex.net,GET,2023-02-26T04:25:19.674Z,get,sha256,rogernadal322@gmail.com,,value,d_cid_ic,hashemleba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e80391,,,8
140,expedia.com,https://www.expedia.com/,www.trvl-px.com,POST,2023-02-26T04:25:19.843Z,get,sha256,rogernadal322@gmail.com,,value,emailHash,eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039,,,0
